D	R	M	k	MILP				RTV				RTV2
3	49	30	4	0.000000	0.000000	0.000000	0.000000	12.850042	3773.800000
3	50	30	4	0.000000	0.000000	0.000000	0.000000	2.929580	4139.000000
3	51	30	4	0.000000	0.000000	0.000000	0.000000	6.553439	4180.000000
3	52	30	4	0.000000	0.000000	0.000000	0.000000	1.598551	4262.600000



3	10	30	4	3.718400	222.800000	0.000000	0.000000	0.733144	222.800000
3	11	30	4	3.138280	316.600000	0.000000	0.000000	0.936992	316.600000
3	12	30	4	5.702324	305.400000	0.000000	0.000000	5.382138	305.400000
3	13	30	4	3.450158	416.400000	0.000000	0.000000	1.144859	416.400000
3	14	30	4	55.178768	428.400000	0.000000	0.000000	9.679469	428.400000
3	15	30	4	35.165666	811.000000	0.000000	0.000000	22.169266	611.000000
3	16	30	4	35.530102	609.600000	0.000000	0.000000	13.937937	609.600000
3	17	30	4	954.439452	622.200000	0.000000	0.000000	106.372912	622.200000
3	18	30	4	337.204285	647.200000	0.000000	0.000000	87.193410	647.200000
3	19	30	4	680.344770	919.400000	0.000000	0.000000	43.320901	919.400000
3	20	30	4	12.103577	1012.000000	0.000000	0.000000	7.667579	1012.000000
3	21	30	4	75.183893	1021.400000	0.000000	0.000000	72.545545	1021.400000
3	22	30	4	1165.446070	1213.200000	0.000000	0.000000	120.835442	1213.200000
3	10	30	4	4.046799	205.800000	0.000000	0.000000	5.573171	205.800000
3	11	30	4	8.068878	230.400000	0.000000	0.000000	11.163772	230.400000
3	12	30	4	1.579627	512.400000	0.000000	0.000000	0.780631	512.400000
3	13	30	4	8.225295	430.200000	0.000000	0.000000	8.341304	430.200000
3	14	30	4	8.220790	511.000000	0.000000	0.000000	3.355436	511.000000
3	15	30	4	280.304034	424.000000	0.000000	0.000000	59.229226	424.000000
3	16	30	4	6.471773	616.000000	0.000000	0.000000	45.723044	516.000000
3	17	30	4	48.889890	721.800000	0.000000	0.000000	6.647851	721.800000
3	18	30	4	6.906313	1009.200000	0.000000	0.000000	5.113727	809.200000
3	19	30	4	29.803689	827.200000	0.000000	0.000000	36.549617	827.200000
3	20	30	4	474.201252	923.600000	0.000000	0.000000	26.968585	923.600000
3	21	30	4	118.435051	1026.800000	0.000000	0.000000	12.506723	1026.800000
3	22	30	4	1438.529627	1116.400000	0.000000	0.000000	33.001701	1116.400000
3	23	30	4	1342.072632	1227.200000	0.000000	0.000000	14.827215	1227.200000
3	24	30	4	701.893590	1330.400000	0.000000	0.000000	52.272509	1330.400000
3	25	30	4	9100.185559	1411.000000	0.000000	0.000000	124.899067	1411.000000
3	26	30	4	6727.254651	1505.800000	0.000000	0.000000	184.454416	1505.800000
3	10	30	4	0.487069	617.800000	0.000000	0.000000	0.212058	617.800000
3	11	30	4	1.587164	452.200000	0.000000	0.000000	0.359710	550.200000
3	12	30	4	4.089889	537.000000	0.000000	0.000000	0.530557	540.000000
3	13	30	4	24.668175	443.400000	0.000000	0.000000	4.036849	443.400000
3	10	30	4	2.237769	428.600000	0.000000	0.000000	0.277196	428.600000
3	11	30	4	7.366352	335.800000	0.000000	0.000000	2.071797	335.800000
3	12	30	4	1.720984	534.400000	0.000000	0.000000	2.776417	631.200000
3	13	30	4	25.541284	536.600000	0.000000	0.000000	2.810201	536.600000
3	14	30	4	10.462666	459.000000	0.000000	0.000000	11.985605	459.000000
3	15	30	4	35.649971	556.000000	0.000000	0.000000	17.574029	559.800000
3	16	30	4	16.389885	842.200000	0.000000	0.000000	15.607164	842.200000
3	17	30	4	502.970023	664.600000	0.000000	0.000000	20.490153	664.200000
3	18	30	4	86.324554	767.000000	0.000000	0.000000	30.201115	865.200000
3	19	30	4	114.003513	758.200000	0.000000	0.000000	37.443783	758.200000
3	10	30	4	0.000000	0.000000	0.000000	0.000000	0.077992	430.400000
3	11	30	4	0.000000	0.000000	0.000000	0.000000	0.274355	620.000000
3	12	30	4	0.000000	0.000000	0.000000	0.000000	8.599299	530.000000
3	13	30	4	0.000000	0.000000	0.000000	0.000000	0.974867	632.400000
3	14	30	4	0.000000	0.000000	0.000000	0.000000	13.071578	542.400000
3	15	30	4	0.000000	0.000000	0.000000	0.000000	7.372127	639.200000
3	16	30	4	0.000000	0.000000	0.000000	0.000000	10.514789	454.400000
3	17	30	4	0.000000	0.000000	0.000000	0.000000	86.525063	743.200000
3	18	30	4	0.000000	0.000000	0.000000	0.000000	15.001519	749.200000
3	20	30	4	68.048330	660.400000	0.000000	0.000000	43.743645	846.800000
3	21	30	4	38.250837	949.600000	0.000000	0.000000	52.039906	964.400000
3	22	30	4	4.955277	967.600000	0.000000	0.000000	23.104381	967.600000
3	20	30	4	25.186619	757.200000	0.000000	0.000000	132.592391	845.800000
3	20	30	4	225.312996	661.600000	0.000000	0.000000	509.191758	0.000000
3	21	30	4	208.551306	751.600000	0.000000	0.000000	99.432890	754.200000
3	22	30	4	75.520713	570.800000	0.000000	0.000000	512.457100	0.000000
3	23	30	4	162.303595	1058.000000	0.000000	0.000000	398.565907	1063.200000
3	24	30	4	38.591139	867.200000	0.000000	0.000000	78.945530	966.400000
3	25	30	4	175.736956	1074.200000	0.000000	0.000000	57.824646	1353.000000
3	26	30	4	504.838191	1158.200000	0.000000	0.000000	123.929547	1267.200000
3	27	30	4	505.977541	1068.800000	0.000000	0.000000	272.335021	1163.800000
3	28	30	4	95.738371	1560.200000	0.000000	0.000000	90.820306	1560.200000
3	29	30	4	506.990058	1365.800000	0.000000	0.000000	567.324471	0.000000
3	30	30	4	506.758127	1369.800000	0.000000	0.000000	557.023791	0.000000
3	31	30	4	507.077708	1569.000000	0.000000	0.000000	525.227269	0.000000
3	32	30	4	506.991555	1386.400000	0.000000	0.000000	1659.986236	0.000000
3	33	30	4	515.225395	1373.000000	0.000000	0.000000	1313.062454	0.000000
3	34	30	4	511.451149	1786.200000	0.000000	0.000000	528.094033	0.000000
3	35	30	4	511.017913	1690.400000	0.000000	0.000000	536.658304	0.000000
3	36	30	4	511.666819	1783.400000	0.000000	0.000000	1078.835496	0.000000
3	37	30	4	507.737927	2067.600000	0.000000	0.000000	520.468466	0.000000
3	20	30	4	1505.170716	943.000000	0.000000	0.000000	1636.709203	943.000000
3	21	30	4	1508.443585	1039.600000	0.000000	0.000000	8085.285223	1037.800000
3	22	30	4	1507.527904	1155.600000	0.000000	0.000000	2510.055070	1153.000000
3	23	30	4	1512.931822	1230.600000	0.000000	0.000000	21975.491595	1230.600000
3	24	30	4	1507.863680	1340.200000	0.000000	0.000000	1897.678673	1340.000000
3	20	30	4	633.831207	951.600000	0.000000	0.000000	502.739528	951.400000
10	10	30	4	0.000000	0.000000	0.000000	0.000000	135.280088	380.400000
10	20	30	4	0.000000	0.000000	0.000000	0.000000	1522.902891	503.200000
10	30	30	4	0.000000	0.000000	0.000000	0.000000	49138.492471	466.400000
5	10	30	4	0.000000	0.000000	0.000000	0.000000	2.421023	503.200000
5	20	30	4	0.000000	0.000000	0.000000	0.000000	2638.011663	255.200000
5	30	30	4	0.000000	0.000000	0.000000	0.000000	15050.586447	1238.000000
5	40	30	4	0.000000	0.000000	0.000000	0.000000	185679.057348	2215.000000
