Drivers	Reqs	SW		EFF		run		run	
4	10	840.000000	840.000000	0.076433	0.075378
4	5	840.000000	840.000000	0.055327	0.062380
4	6	840.000000	840.000000	0.046001	0.046845
4	7	840.000000	840.000000	0.046535	0.046562
4	8	840.000000	840.000000	0.045897	0.046551
4	9	840.000000	840.000000	0.062528	0.045991
4	10	840.000000	840.000000	0.047820	0.047223
4	11	840.000000	840.000000	0.046426	0.062882
4	12	840.000000	840.000000	0.048034	0.046223
4	13	840.000000	840.000000	0.046873	0.046016
4	14	840.000000	840.000000	0.047155	0.063164
4	5	840.000000	840.000000	0.045957	0.045853
4	6	840.000000	840.000000	0.045513	0.047094
4	7	840.000000	840.000000	0.045479	0.046077
4	8	840.000000	840.000000	0.046697	0.046257
4	5	840.000000	840.000000	0.075632	0.082301
4	6	840.000000	840.000000	0.064162	0.065435
4	7	840.000000	840.000000	0.066701	0.065289
4	8	840.000000	840.000000	0.065682	0.085468
4	9	840.000000	840.000000	0.066383	0.066994
4	10	840.000000	840.000000	0.066100	0.064970
4	11	840.000000	840.000000	0.067344	0.083042
4	12	840.000000	840.000000	0.065239	0.066418
4	13	840.000000	840.000000	0.064481	0.065744
4	14	840.000000	840.000000	0.065403	0.082553
4	5	840.000000	840.000000	0.066131	0.068267
4	6	840.000000	840.000000	0.065701	0.069887
4	7	840.000000	840.000000	0.065264	0.065999
4	8	840.000000	840.000000	0.065588	0.064769
4	5	840.000000	840.000000	0.596115	0.566680
4	6	840.000000	840.000000	0.580782	0.565400
4	5	840.000000	840.000000	0.667414	0.632569
4	5	840.000000	840.000000	0.664183	0.628061
4	6	840.000000	840.000000	0.644088	0.629371
4	7	840.000000	840.000000	0.641174	0.634627
4	8	840.000000	840.000000	0.643951	0.623706
4	9	840.000000	840.000000	0.642810	0.640969
4	5	840.000000	840.000000	0.653184	0.635884
4	6	840.000000	840.000000	0.637862	0.638419
4	7	840.000000	840.000000	0.640773	0.638217
4	5	840.000000	840.000000	0.679795	0.671772
4	6	840.000000	840.000000	0.663752	0.666860
4	7	840.000000	840.000000	0.664796	0.670689
4	8	840.000000	840.000000	0.663387	0.666334
4	9	840.000000	840.000000	0.664935	0.682651
4	10	840.000000	840.000000	0.643717	0.677664
4	11	840.000000	840.000000	0.654095	0.677383
4	12	840.000000	840.000000	0.641602	0.684501
4	13	840.000000	840.000000	0.644796	0.673509
4	14	840.000000	840.000000	0.641154	0.674610
4	5	840.000000	840.000000	0.657400	0.659757
4	6	840.000000	840.000000	0.657010	0.656022
4	7	840.000000	840.000000	0.656041	0.655903
4	8	840.000000	840.000000	0.651727	0.654656
4	9	840.000000	840.000000	0.652734	0.651445
4	10	840.000000	840.000000	0.650754	0.652643
4	11	840.000000	840.000000	0.653149	0.669959
4	12	840.000000	840.000000	0.638684	0.668857
4	13	840.000000	840.000000	0.637206	0.669482
4	14	840.000000	840.000000	0.634717	0.676022
5	5	840.000000	840.000000	0.639525	0.674181
5	6	840.000000	840.000000	0.635925	0.669956
5	7	840.000000	840.000000	0.652974	0.654790
5	8	840.000000	840.000000	0.651942	0.651847
5	9	840.000000	840.000000	0.649223	0.653440
5	10	840.000000	840.000000	0.647516	0.653748
5	11	840.000000	840.000000	0.650698	0.656783
5	12	840.000000	840.000000	0.653154	0.651824
5	13	840.000000	840.000000	0.655845	0.669233
5	14	840.000000	840.000000	0.637916	0.675764
5	5	840.000000	840.000000	0.634694	0.675331
5	6	840.000000	840.000000	0.637799	0.672629
5	7	840.000000	840.000000	0.636794	0.673722
5	8	840.000000	840.000000	0.637522	0.672727
5	9	840.000000	840.000000	0.653510	0.657699
5	10	840.000000	840.000000	0.655749	0.655049
5	11	840.000000	840.000000	0.654518	0.651458
5	12	840.000000	840.000000	0.653359	0.654639
5	13	840.000000	840.000000	0.653438	0.654307
5	14	840.000000	840.000000	0.652762	0.659614
4	5	8.000000	102.000000	4.563188	6.206351
4	6	8.000000	8.000000	6.863850	7.829348
4	5	54.000000	54.000000	4.768733	5.589470
4	6	8.000000	8.000000	10.815024	11.040990
4	7	8.000000	8.000000	21.544631	22.315106
4	5	534.953121	559.000000	0.858873	0.826230
4	6	450.808222	652.000000	3.457261	3.321915
4	7	397.954363	634.000000	9.106085	10.240881
4	8	570.011208	776.000000	7.709830	8.150219
4	9	490.824851	800.000000	23.549697	25.328330
4	10	720.435106	947.000000	9.149644	9.284527
4	5	8.000000	8.000000	4.882667	6.071913
4	6	8.000000	8.000000	11.727361	14.347724
4	5	691.000000	666.000000	2.478214	2.491880
4	6	875.273262	803.000000	2.276437	3.764391
4	7	676.331785	616.000000	4.456668	43.156446
4	8	819.327131	806.000000	3.432244	6.020665
4	9	899.028917	936.000000	4.046807	5.298857
4	5	819.327131	806.000000	3.482753	6.094063
4	5	461.889091	507.000000	3.286467	12.776150
4	6	802.069718	747.000000	2.712221	4.377738
4	7	659.494396	663.000000	3.283813	4.601202
4	8	670.754722	720.000000	4.286007	10.036061
4	9	1143.038074	871.000000	4.400024	45.035981
4	10	960.366685	965.000000	5.850748	305.260856
4	11	983.041317	1009.000000	5.483131	6.624790
4	12	1358.862953	1299.000000	4.296110	8.887610
4	5	854.000000	854.000000	2.520303	2.458612
4	5	578.800000	562.000000	2.337127	2.369793
4	5	629.400000	644.000000	5.116318	5.239115
4	5	673.300000	706.000000	3.466663	4.207283
4	5	654.200000	670.000000	2.625325	2.644939
4	5	625.000000	639.000000	2.598869	2.685031
